orig_index,username,created_at,tweet,verdict
187,PIACaraga,2021-09-20 00:55:40+00:00,"Pagpositibo sa Rapid Antigen Tests, dapat mayroon pang Confirmatory tests bago maging recorded Covid-19 case.
#InformInformInform #COVID19PH https://t.co/WDVoLd39vT",TRUE
188,PIACaraga,2021-09-20 00:55:26+00:00,"Mga reklamo ukol sa referral systems sa hospitals na tumatanggap ng pasyente mula sa ibang lugar, nilinaw ng DOH.
#InformInformInform #COVID19PH https://t.co/NU82JPuJAi",TRUE
189,PIACaraga,2021-09-20 00:54:58+00:00,"Ang pilot implementation na Alert Level 4 ay hindi pagluwag ng quarantine restrictions, paglilinaw ng @DOHPhil.

#InformInformInform #COVID19PH https://t.co/huRGFoxUia",TRUE
190,PIACaraga,2021-09-20 00:54:27+00:00,"Ikulong ang  mapapatunayang may sala.

#InformInfirmInform #COVID19PH https://t.co/6uvKO5A0Tk",INVALID
191,PIACaraga,2021-09-20 00:54:18+00:00,"Pananatili sa bahay at pagsunod sa awtoridad ang panawagan ni Tubay, Agusan Del Norte SK Federation President Ian Mark Regala sa kapwa nya kabataan.

#InformInfirmInform #COVID19PH https://t.co/Msr0m8wYIF",TRUE
192,PIACaraga,2021-09-20 00:54:07+00:00,"Bawal mag-imbita kung may karaoke singing sa bahay ngayong Alert Level 4 sa NCR.
#InformInfirmInform #COVID19PH https://t.co/q6yHfNxIbQ",TRUE
193,PIACaraga,2021-09-20 00:53:54+00:00,"Nakikipag-tulungan ang mamamayan ng Tubay, Agusan Del Norte kayaÃ¢â‚¬â„¢t tuluy-tuloy ang pagbabakuna dito.

#InformInfirmInform #COVID19PH https://t.co/GiNJJimny0",TRUE
194,PIACaraga,2021-09-20 00:53:50+00:00,"Siniguro ng @DILGPhilippines na sapat ang bilang ng contact tracers sa bawat LGUs sa Pilipinas.
#InformInfirmInform #COVID19PH https://t.co/l3fQgvEk8k",MOSTLY_FALSE
195,PIACaraga,2021-09-20 00:52:33+00:00,"Walang korapsyon sa pagbili ng medical supplies ng DOH.
#InformInfirmInform #COVID19PH https://t.co/08chEoMOJq",MOSTLY_FALSE
196,PIACaraga,2021-09-20 00:52:24+00:00,"Nanawagan si Sen. Bong Go na maging patas sa ginagawang imbestigasyon sa pagbili ng medical supplies ng DOH.
#InformInfirmInform #covid19ph https://t.co/M341UdhAwP",TRUE
197,PIACaraga,2021-09-20 00:51:56+00:00,"Matagumpay ang vaccination campaign at roll-out sa Sindangan, Zamboanga del Norte.

#InformInformInform #COVID19PH #MartinAndanar https://t.co/MTfuvxKUyu",TRUE
198,PIACaraga,2021-09-20 00:51:47+00:00,"Walang kaso ng overpricing at ghost deliveries ng Covid-19 supplies sa DOH, paglilinaw ng COA.
#InformInformInform  #COVID19PH https://t.co/O2iqtKcgxQ",TRUE
199,PIACaraga,2021-09-20 00:51:28+00:00,"Isyu ng Covid-19 Supplies Procurement na walang mali, pinalaki muna bago pinasagot ang PS-DBM Official na mas nakakaalam sa legal na transaction.

#InformInformInform  #COVID19PH https://t.co/EwZsHK0YPk",INVALIDT
200,PIACaraga,2021-09-20 00:51:18+00:00,"Isa sa mga proyekto ng Sangguniang Kabataan sa Kalibo, Aklan ang libreng pag-aaral lalo na sa mga estudyanteng ang mga magulang ay nawalan ng trabaho.

#InformInformInform  #COVID19PH https://t.co/5cyF08L8L7",INVALID
201,PIACaraga,2021-09-20 00:51:09+00:00,"Alamin mula kay SK Federation President Romylene Joy Flores kung ano ang Ã¢â‚¬ËœSangKulayÃ¢â‚¬â„¢ Project na pinapatupad nila sa Kalibo, Aklan.

#InformInformInform  #COVID19PH https://t.co/H6tWq9OiHt",INVALID
202,PIACaraga,2021-09-20 00:38:04+00:00,RT @pcoogov: TINGNAN: Narito ang salient points ng Inter-Agency Task Force for the Management of Emerging Infectious Diseases (IATF-EID) ReÃ¢â‚¬Â¦,INVALID
203,PIACaraga,2021-09-20 00:34:13+00:00,"Dahil bumaba na ang kaso ng COVID-19 sa Aklan, bumaba na din ang bilang ng mga gumagamit ng pasilidad.

#InformInformInform  #COVID19PH https://t.co/ZZGOjhTCqF",TRUE
204,PIACaraga,2021-09-20 00:34:00+00:00,"Inihayag ni Governor Florencio Miraflores na niababa na nila ang kaso ng COVID-19 sa Aklan.

#InformInformInform  #COVID19PH https://t.co/VaNoVdv7ww",TRUE
205,PIACaraga,2021-09-20 00:33:37+00:00,"Nauna nang nagpatupad ng granular lockdown ang lokal na pamahalaan ng Aklan upang mapigilan ang pagkalat ng COVID-19.

#InformInformInform  #COVID19PH https://t.co/1nM8cvgdBY",TRUE
206,PIACaraga,2021-09-20 00:33:29+00:00,"Mabilis ang naging aksyon ng lokal na pamahalaan ng Aklan upang mapigilan ang pagkalat ng COVID-19 at ng Delta variant nito.

#InformInformInform  #COVID19PH https://t.co/hX1ozIPgIQ",TRUE
207,PIACaraga,2021-09-20 00:32:50+00:00,"Covid-19 positive na nasa isolation centers, paano makakaboto ngayong Halalan 2022?
#InformInformInform  #COVID19PH #Election2022 https://t.co/KTGkVqy8Do",INVALID
208,PIACaraga,2021-09-20 00:31:11+00:00,"Tourism workers sa Boracay, nakatanggap ng ayuda sa DOLE.

#InformInformInform  #COVID19PH #MartinAndanar https://t.co/anRdVryf7X",INVALID
209,PIACaraga,2021-09-20 00:27:29+00:00,"Dagdag na Covid-19 vaccines, aasahan sa Aklan Province sa susunod na mga buwan.

#InformInformInform #COVID19PH #MartinAndanar https://t.co/PzmrzFvHLs",TRUE
210,PIACaraga,2021-09-20 00:23:14+00:00,"Alamin ang guidelines sa pag-File ng Candidacy sa @COMELEC ngayong may pandemya.
#InformInformInform #COVID19PH #Election2022 https://t.co/KIvlyfK6PP",INVALID
211,PIACaraga,2021-09-20 00:22:59+00:00,"Alamin mula kay SK Federation Vice President Jesel Tan Mercado kung ano Walay Laay Sa Gulay at kung paano ito nakatutulong sa mga mamamayan ng Gingoog City.

#InformInformInform #COVID19PH https://t.co/Xrap1b703S",INVALID
212,PIACaraga,2021-09-20 00:22:48+00:00,"Katuwang ng lokal na pamahalaan ng Gingoog City ang Sangguniang Kabataan sa pagbabantay sa mga checkpoint at pamamahagi ng ayuda.

#InformInformInform #COVID19PH https://t.co/Y6cG84GmBv",TRUE
213,PIACaraga,2021-09-20 00:22:15+00:00,RT @pcoogov: TINGNAN: Muling iginiit ni Commission on Audit Chairman Atty. Michael G. Aguinaldo sa  Blue Ribbon Committee hearing ngayong aÃ¢â‚¬Â¦,INVALID
214,PIACaraga,2021-09-20 00:22:02+00:00,"RT @pcoogov: TINGNAN: Sa naganap na Blue Ribbon Committee Hearing ngayong Biyernes, inilarawan ni @DOHgovph @SecDuque ang sitwasyon noong nÃ¢â‚¬Â¦",INVALID
215,PIACaraga,2021-09-20 00:21:30+00:00,"RT @pcoogov: TINGNAN: Inanunsyo ng IATF ngayong araw, September 17, ang bagong Green List ng mga bansa, jurisdiction o teritoryo na epektibÃ¢â‚¬Â¦",INVALID
216,PIACaraga,2021-09-20 00:20:24+00:00,RT @pcoogov: Ayon kay Presidential Adviser for Entrepreneurship at Go Negosyo Founder Joey Concepcion mahalaga ang bakuna para sa mga pamilÃ¢â‚¬Â¦,TRUE
217,PIACaraga,2021-09-20 00:19:40+00:00,"RT @pcoogov: TINGNAN: Inanunsyo ng IATF ngayong araw, Setyembre 17, ang bagong listahan ng mga bansa, jurisdiction, o teritoryo na nasa ilaÃ¢â‚¬Â¦",INVALID
218,PIACaraga,2021-09-20 00:15:40+00:00,"RT @pcoogov: TINGNAN: Noong Setyembre 15, inihayag ni @dndphl Secretary Delfin Lorenzana sa publiko ang listahan ng Overseas Filipino (OFs)Ã¢â‚¬Â¦",INVALID
219,PIACaraga,2021-09-20 00:13:22+00:00,"Target na 1M na trabaho para sa Pilipino, nais makamit ng @laborgovph bago matapos ang 2021.
#InformInformInform #COVID19PH https://t.co/gnZxvktZqW",INVALID
220,PIACaraga,2021-09-20 00:13:18+00:00,"Maagap ang naging aksyon ng lokal na pamahalaan upang hindi na kumalat ang COVID-19 Delta variant sa Gingoog City.

#InformInformInform #COVID19PH https://t.co/6V0Xmy3lES",MOSTLY_TRUE
221,PIACaraga,2021-09-20 00:13:15+00:00,"Philippine Good Regulatory Principles, inilunsad ng ARTA.
#InformInformInform #COVID19PH
#DuterteLegacy https://t.co/bPqCvjgGun",INVALID
222,PIACaraga,2021-09-20 00:13:08+00:00,"Maraming pasilidad sa Gingoog City na magagamit para sa mga nagpopositibo sa COVID-19.

#InformInformInform #COVID19PH https://t.co/gFur0b6A33",MOSTLY_TRUE
223,PIACaraga,2021-09-20 00:12:57+00:00,"Basahin ang update ni Mayor Erick CaÃƒÂ±osa ukol sa mga kaso ng COVID-19 sa Gingoog City.

#InformInformInform #COVID19PH https://t.co/NQlWaiY81t",INVALID
224,PIACaraga,2021-09-20 00:12:51+00:00,"Presyo ng face masks na binili ng gobyerno, napatunayang justified sa panahon ng pagputok ng 2020 pandemic.
#InformInformInform #COVID19PH https://t.co/3RfWsgrUqz",TRUE
225,PIACaraga,2021-09-20 00:12:47+00:00,"Malapit nang magbukas ang Gingoog Diagnostic Lab na malaki ang maitutulong sa kalusugan ng mga mamamayan dito.

#InformInformInform #COVID19PH https://t.co/P4mNQFsir0",TRUE
226,PIACaraga,2021-09-20 00:12:42+00:00,"Kinumpirma ng COA na hindi overpriced ang Medical Supplies na binili ng DOH at DBM.
#InformInformInform #COVID19PH https://t.co/kFL4y0llNt",TRUE
227,PIACaraga,2021-09-20 00:12:26+00:00,"Nagpabakuna na si Mayor Erick CaÃƒÂ±osa upang magsilbing halimbawa sa mga taga- Gingoog City at mahikayat silang magpabakuna.

#InformInformInform #COVID19PH https://t.co/RerxzxVtRW",TRUE
228,PIACaraga,2021-09-20 00:12:19+00:00,"Nilabag nga ba ng PS-DBM ang R.A. 9184 sa pagbili ng medical supplies noong nakaraang taon?
#InformInformInform #COVID19PH https://t.co/7Mev0UBy57",INVALID
229,PIACaraga,2021-09-20 00:12:12+00:00,"Sa pamamagitan ng pamamahagi ng tamang impormasyon, naipaintindi ng lokal na pamahalaan ng Gingoog City sa kanilang mga mamamayan ang kahalagahan ng bakuna.

#InformInformInform #COVID19PH https://t.co/4AWhYZgAj4",MOSTLY_TRUE
230,PIACaraga,2021-09-20 00:12:08+00:00,"Nangako si Pangulong Rodrigo Duterte na lahat ng gawain ng Executive ay marapat na malaman ng mga Filipino lalo na ang tungkol sa paggasta ng buwis. 

#COVID19PH #TalkToThePeople #TaxesExpenditure https://t.co/5LEZNdQ3L1",INVALID
231,PIACaraga,2021-09-20 00:11:36+00:00,"Asahan agad na may Granular Lockdown, kahit isa o dalawang Covid-19 cases ang naitala sa isang bahay o street.

#InformInformInform #COVID19PH https://t.co/A504FsoR3q",TRUE
232,PIACaraga,2021-09-20 00:11:07+00:00,"Pagkain ang ayuda sa mga isasailalim sa granular lockdown ang lugar.
#InformInformInform #COVID19PH https://t.co/Em1OCmDH62",TRUE
233,PIACaraga,2021-09-20 00:10:54+00:00,"Sumunod sa tamang proseso ng Bayanihan One Emergency Procurement ang PS-DBM sa pagpondo ng Medical Supplies para sa pandemya.

#InformInformInform #COVID19PH https://t.co/T8yxhvn4hr",TRUE
234,PIACaraga,2021-09-20 00:10:49+00:00,"Lahat ng isasailalim sa granular lockdown ay i-swab test.
#InformInformInform #COVID19PH https://t.co/02n6rlGMfT",MOSTLY_TRUE
235,PIACaraga,2021-09-20 00:08:25+00:00,"RT @pcoogov: PANOORIN: Sa Press Briefing ngayong araw, nagbigay ng updates si @pnppio Chief PGen. Guillermo Eleazar tungkol sa pagsisimulaÃ¢â‚¬Â¦",INVALIDT
236,PIACaraga,2021-09-20 00:07:34+00:00,"RT @pcoogov: TINGNAN: Natanggap na ng 11,226,946 na mga benepisyaryo mula sa Metro Manila ang tulong pinansyal na ibinigay ng gobyerno sa pÃ¢â‚¬Â¦",INVALID
237,PIACaraga,2021-09-20 00:07:17+00:00,RT @pcoogov: TINGNAN: Ipinaalam ni @DOHgovph @SecDuque sa publiko na P15.1 billion na ang naibigay na benepisyo para sa healthcare workersÃ¢â‚¬Â¦,TRUE
238,PIACaraga,2021-09-20 00:06:58+00:00,"RT @pcoogov: TINGNAN: Inabisuhan ni Pangulong Rodrigo Roa Duterte ang publiko, lalo na ang mga Pilipinong magulang, na mag-ingat upang hindÃ¢â‚¬Â¦",TRUE
239,PIACaraga,2021-09-20 00:06:16+00:00,"RT @pcoogov: TINGNAN: Sinabi ni @ntfcovid19ph Chief Implementer and Vaccine Czar Sec. Carlito Galvez Jr., na dapat kilalanin ng bansa ang aÃ¢â‚¬Â¦",INVALID
241,Andrew27846400,2021-09-19 23:00:44+00:00,RT @WinGatchalian74: Paalala na mayroong bagong curfew hours para sa Metro Manila. Sumunod po tayo sa mga patakaran para sa ating kaligtasaÃ¢â‚¬Â¦,TRUE
242,Andrew27846400,2021-09-19 23:00:25+00:00,"RT @WinGatchalian74: Ano man ang alert level, kailangan po nating ipagpatuloy ang ating pag-iingat. Panatilihin po ang pagdistansya para maÃ¢â‚¬Â¦",TRUE
245,CedrickCastil17,2021-09-19 13:06:48+00:00,"RT @WinGatchalian74: Para po sa ating kaalaman, narito ang kasalukuyang estado ng pagdating ng mga bakuna sa bansa. Magparehistro at magpabÃ¢â‚¬Â¦",TRUE
246,CedrickCastil17,2021-09-19 13:06:47+00:00,RT @WinGatchalian74: Tayo po ay nababahala sa negatibong epekto sa ekonomiya at kabuhayan ng mga mag-aaral na idinulot ng pagsasara ng mgaÃ¢â‚¬Â¦,MOSTLY_TRUE
275,newspatrol_ph,2021-09-19 11:12:27+00:00,"#COVID19PH : Bumaba nang halos apat na libo ang kaso ng Covid-19 sa bansa ngayong araw, September 19.
https://t.co/hb1ZFtKYeq",TRUE
276,newspatrol_ph,2021-09-19 11:03:14+00:00,"#COVID19PH : Umabot na sa 171 lugar sa National Capital Region (NCR) ang isinailalim sa granular lockdown, ayon kay Department of Interior and Local Government Secretary Eduardo AÃƒÂ±o ngayong Linggo, Sept. 19.
https://t.co/kBOltUpfxs",TRUE
277,newspatrol_ph,2021-09-19 10:57:19+00:00,"#COVID19PH : Umabot na sa 10,000 doses ng COVID-19 vaccine ang nasayang mula nang umpisahan ang bakunahan sa Pilipinas noong Marso, ayon sa Department of Health (DOH) ngayong araw Sept 19.
https://t.co/jvgSSxYjFm",TRUE
278,lorinzoy,2021-09-19 10:54:29+00:00,RT @newspatrol_ph: #COVID19PH : Posibleng maibabalik na ang face-to-face classes sa susunod na taon kapag patuloy na bumaba ang kaso ng COVÃ¢â‚¬Â¦,INVALIDT
279,Brrt_Brt_Brrrt,2021-09-19 10:50:53+00:00,"RT @Komon3sta: Irresponsible. Shame on you @dzbb at sa lahat ng magcocover nito.

#COVID19ph #frontliners #protectourfeontliners #MasksSaveÃ¢â‚¬Â¦",INVALID
280,AbanteNews,2021-09-19 10:50:35+00:00,"Nabalot ng ligaya ang isang COVID isolation facility sa Camp Crame sa Quezon City matapos magsilang ng malusog na sanggol ang isang pulis na positibo sa virus.
https://t.co/BkoN6l9LJa
#TunayNaTabloidista 
#AbanteNews 
#COVID19PH",INVALIDT
281,newspatrol_ph,2021-09-19 10:47:28+00:00,"#COVID19PH : Posibleng maibabalik na ang face-to-face classes sa susunod na taon kapag patuloy na bumaba ang kaso ng COVID-19 sa bansa.
https://t.co/3oAfK7BlaK",TRUE
291,Komon3sta,2021-09-19 09:35:39+00:00,"Irresponsible. Shame on you @dzbb at sa lahat ng magcocover nito.

#COVID19ph #frontliners #protectourfeontliners #MasksSaveLives https://t.co/AVXkWCcC4D",INVALID
292,RAdvincula2022,2021-09-19 09:34:24+00:00,"Nakakamiss sumalubong sa aking mga kapwa taga-Pasay at mag abot ng tulong. Nakakamiss din makita ang mga ngiti nila.
Mag i-ingat po kayo lahat at God Bless! Happy Sunday po! Ã°Å¸â„¢ÂÃ°Å¸ÂÂ½ 
#PasayCity #BeatCOVID19 #COVID19PH #COVIDALERT #RAparasamasa #parasabayan #pinaspataas #RAmaaasahan https://t.co/GO9pZUWPZS",INVALID
304,PIADesk,2021-09-19 09:00:02+00:00,"Patuloy pa rin ang pagtaas ng Covid-19 cases sa Pilipinas.
#InformInformInform #COVID19PH https://t.co/s37BJUHLW1",TRUE
306,OMNOMNOMingMigs,2021-09-19 08:24:30+00:00,"RT @Plaridel_DLSU: MAHIGIT 19,200 ang karagdagang kumpirmadong kaso ng COVID-19 sa Pilipinas ngayong araw, Setyembre 19.

Dahil dito, 2,366Ã¢â‚¬Â¦",TRUE
307,banderaphl,2021-09-19 08:22:52+00:00,"JUST IN: Nakatala ang Department of Health ng karagdagang 19,271 mga bagong kaso ng COVID-19 sa bansa ngayong Linggo, Setyembre 19. Pumapalo na sa kabuuang bilang na 2,366,749 ang naitatalang kaso sa Pilipinas. #CoronavirusPH #COVID19PH https://t.co/QbQ7NSEev3",TRUE
309,Plaridel_DLSU,2021-09-19 08:07:16+00:00,"MAHIGIT 19,200 ang karagdagang kumpirmadong kaso ng COVID-19 sa Pilipinas ngayong araw, Setyembre 19.

Dahil dito, 2,366,749 na ang kabuuang bilang ng kaso ng sakit sa bansa at mahigit 178,100 ang mga aktibong kaso rito. #COVID19PH | mula @DOHgovph https://t.co/D6Ulcg6fpE",TRUE
311,WinGatchalian74,2021-09-19 08:00:18+00:00,"Katuwang ng LGUs, ginagamit po ang ating mga hotel bilang vaccination facilities para tumulong sa ating mga kababayan sa lungsod ng Davao, Lapu-Lapu at Cebu. Gagawin po natin ang lahat para mabilis tayong makaahon sa pandemya. #COVID19PH https://t.co/LucbVjj8hS",MOSTLY_TRUE
312,5fec93919a544d3,2021-09-19 07:38:41+00:00,"RT @philredcross: Ã°Å¸â„¢ÂÃ°Å¸ÂÂ» Lubos na nagpapasalamat ang Philippine Red Cross sa Ube Express, @VictoryLinerInc, at Ceres Liner sa pagpapahiram at pÃ¢â‚¬Â¦",INVALID
314,newspatrol_ph,2021-09-19 05:59:23+00:00,"#COVID19PH : Kinontra ng Department of Health ang naging obserbasyon ng OCTA Research Group nang sabihin nag-peak na ang kaso ng COVID-19 sa Metro Manila.
https://t.co/8hsf3SH4rx",INVALIDT
317,PIADesk,2021-09-19 05:00:00+00:00,"Pag-abolish sa Research Institute for Tropical Medicine, itinanggi ng @DOHgovph .
#InformInformInform #COVID19PH https://t.co/WITxNgfAva",TRUE
318,newspatrol_ph,2021-09-19 04:41:43+00:00,"#COVID19PH : Dumating na sa bansa ang 190,000 doses ng Sputnik V Covid-19 vaccinesÃ‚Â  Sabado ng gabi, September 18.
https://t.co/simHZQb98f",TRUE
319,PIADesk,2021-09-19 03:00:02+00:00,"Pagpositibo sa Rapid Antigen Tests, dapat mayroon pang Confirmatory tests bago maging recorded Covid-19 case.
#InformInformInform #COVID19PH https://t.co/55yS72mJWT",TRUE
320,ChiellanneP,2021-09-19 02:54:35+00:00,@WinGatchalian74 Maraming salamt po sen. #COVID19PH,INVALID
324,philredcross,2021-09-18 23:11:01+00:00,"Ã°Å¸â„¢ÂÃ°Å¸ÂÂ» Lubos na nagpapasalamat ang Philippine Red Cross sa Ube Express, @VictoryLinerInc, at Ceres Liner sa pagpapahiram at pagbibigay ng kanilang mga buses para ma-gamit bilang Bakuna Bus.

#COVID19PH 
#AlwaysFirstAlwaysReadyAlwaysThere
#IStandWithPHRedCross
#RedCrossLangSakalam https://t.co/XCHU1xvREV",TRUE
325,cabrera_marco,2021-09-18 21:49:36+00:00,"Yung dabarkads ng mga taga palasyo ang mamahal ng mga sasakyan, tapos yung mga health workers nganga!
#DutertePalpak
#COVID19PH",INVALID
329,OMNOMNOMingMigs,2021-09-18 15:54:25+00:00,"RT @Plaridel_DLSU: LUMAPAG na sa NAIA ang eroplanong lulan ang karagdagang 190,000 doses ng bakunang Sputnik V, ngayong Sabado nang gabi, SÃ¢â‚¬Â¦",TRUE
333,Plaridel_DLSU,2021-09-18 15:25:33+00:00,"LUMAPAG na sa NAIA ang eroplanong lulan ang karagdagang 190,000 doses ng bakunang Sputnik V, ngayong Sabado nang gabi, Setyembre 18.

#COVID19PH | mula @cnnphilippines at @gmanews https://t.co/1luClenFVk",TRUE
334,PIADesk,2021-09-18 15:00:00+00:00,"Mga reklamo ukol sa referral systems sa hospitals na tumatanggap ng pasyente mula sa ibang lugar, nilinaw ng DOH.
#InformInformInform #COVID19PH https://t.co/oHwpVFWOKC",TRUE
335,newspatrol_ph,2021-09-18 14:32:38+00:00,"#COVID19PH : Dumating sa Ninoy Aquino International Airport (NAIA) Terminal 1 bandang alas 3:45 ng hapon ang nasa 961,000 doses ng Moderna COVID-19 vaccine ngayong araw, Sept. 18.
https://t.co/ggzZ19cXtE",TRUE
340,Sanggre_,2021-09-18 13:26:36+00:00,"RT @PIADesk: Nanawagan si Sen. Bong Go na magkaisa sa halip na magsiraan sa gitna ng pandemya.

#InformInformInform #COVID19PH #BongGo httpÃ¢â‚¬Â¦",TRUE
350,PIADesk,2021-09-18 13:00:03+00:00,"Ang pilot implementation na Alert Level 4 ay hindi pagluwag ng quarantine restrictions, paglilinaw ng @DOHPhil.

#InformInformInform #COVID19PH https://t.co/we5PFzUv6Z",TRUE
351,Kyle_Aesha,2021-09-18 12:27:34+00:00,"MINSAN NAKAKAPAGOD MAKINIG NG BALITA PURO PAGNANAKAW AT PAGKAMATAY ANG TOPIC, 
NAKAKAMISS ANG HALOS GOOD NEWS NA NAKASANAYAN NATIN NOONG 2010-FIRST HALF OF 2016
NAKAKAPANG-HINAYANG NA HINDI NATUTO ANG MGA PILIPINO NOONG 2019. 
#HALALAN2022
#COVID19PH",INVALID
352,PIADesk,2021-09-18 12:00:01+00:00,"Nanawagan si Sen. Bong Go na magkaisa sa halip na magsiraan sa gitna ng pandemya.

#InformInformInform #COVID19PH #BongGo https://t.co/nDEnQh1cQd",TRUE
353,PIA_NCR,2021-09-18 11:35:11+00:00,"RT @PIADesk: Bawal mag-imbita kung may karaoke singing sa bahay ngayong Alert Level 4 sa NCR.
#InformInfirmInform #COVID19PH https://t.co/DÃ¢â‚¬Â¦",TRUE
373,pia_ev,2021-09-18 10:01:56+00:00,"Iginiit ni PCOO Sec. Martin Andanar na walang overpricing sa mga biniling PPE sa kasagsagan ng pandemiya. 
#InformInformInform #COVID19PH 
#DuterteLegacy #MartinAndanar https://t.co/H41FDfsHdM",INVALIDT
374,PIADesk,2021-09-18 10:00:01+00:00,"Walang kai-kaibigan kundi tapat na serbisyo-publiko lamang ang hangarin ng administrasyon.

#InformInformInform #COVID19PH #BongGo https://t.co/X0kcAOVJWv",MOSTLY_TRUE
375,pia_ev,2021-09-18 09:59:58+00:00,"Observation, hindi bara-barang conclusion,' ang pagdinig ng Kongreso ukol sa isyu ng Covid-19 Supplies Procurement.

#InformInfirmInform #COVID19PH
https://t.co/BYsVcJjeNd",TRUE
376,newspatrol_ph,2021-09-18 09:31:06+00:00,"#COVID19PH : Pwede nang makapamasyal ang mga residente ng National Capital Region na nasa ilalim ng bagong COVID-19Ã‚Â  alert level classification system.
https://t.co/82N1VarwJX",TRUE
377,newspatrol_ph,2021-09-18 08:59:56+00:00,"#COVID19PH : Mataas pa rin ang naitalang Covid-19 cases ng Department of Health ngayong araw, September 18.
https://t.co/5FIARkBK1v",TRUE
